trial_id,global_seed,scene_id,scene_seed,algorithm_type,algorithm,trial_seed,q_start,q_goal,target_position,target_quat_wxyz,success
3,42,scene_04_near_singularity,20260529,planner,apf,43045,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,False
4,42,scene_04_near_singularity,20260529,planner,apf,43046,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,False
5,42,scene_04_near_singularity,20260529,planner,apf,43047,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,False
6,42,scene_04_near_singularity,20260529,planner,apf,43048,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,False
7,42,scene_04_near_singularity,20260529,planner,apf,43049,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,False
8,42,scene_04_near_singularity,20260529,planner,apf,43050,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,False
9,42,scene_04_near_singularity,20260529,planner,apf,43051,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,False
10,42,scene_04_near_singularity,20260529,planner,apf,43052,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,False
11,42,scene_04_near_singularity,20260529,planner,apf,43053,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,False
12,42,scene_04_near_singularity,20260529,planner,apf,43054,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,False
13,42,scene_04_near_singularity,20260529,planner,apf,43055,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,False
14,42,scene_04_near_singularity,20260529,planner,apf,43056,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,False
15,42,scene_04_near_singularity,20260529,planner,apf,43057,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,False
16,42,scene_04_near_singularity,20260529,planner,apf,43058,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,False
17,42,scene_04_near_singularity,20260529,planner,apf,43059,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,False
18,42,scene_04_near_singularity,20260529,planner,apf,43060,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,False
19,42,scene_04_near_singularity,20260529,planner,apf,43061,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,False
20,42,scene_04_near_singularity,20260529,planner,apf,43062,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,False
21,42,scene_04_near_singularity,20260529,planner,apf,43063,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,False
22,42,scene_04_near_singularity,20260529,planner,apf,43064,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,False
23,42,scene_04_near_singularity,20260529,planner,apf,43065,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,False
24,42,scene_04_near_singularity,20260529,planner,apf,43066,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,False
25,42,scene_04_near_singularity,20260529,planner,apf,43067,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,False
26,42,scene_04_near_singularity,20260529,planner,apf,43068,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,False
27,42,scene_04_near_singularity,20260529,planner,apf,43069,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,False
28,42,scene_04_near_singularity,20260529,planner,apf,43070,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,False
29,42,scene_04_near_singularity,20260529,planner,apf,43071,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,False
30,42,scene_04_near_singularity,20260529,planner,apf,43072,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,False
31,42,scene_04_near_singularity,20260529,planner,apf,43073,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,False
32,42,scene_04_near_singularity,20260529,planner,apf,43074,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,False
33,42,scene_04_near_singularity,20260529,planner,apf,43075,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,False
34,42,scene_04_near_singularity,20260529,planner,apf,43076,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,False
35,42,scene_04_near_singularity,20260529,planner,apf,43077,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,False
36,42,scene_04_near_singularity,20260529,planner,apf,43078,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,False
37,42,scene_04_near_singularity,20260529,planner,apf,43079,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,False
38,42,scene_04_near_singularity,20260529,planner,apf,43080,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,False
39,42,scene_04_near_singularity,20260529,planner,apf,43081,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,False
40,42,scene_04_near_singularity,20260529,planner,apf,43082,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,False
41,42,scene_04_near_singularity,20260529,planner,apf,43083,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,False
42,42,scene_04_near_singularity,20260529,planner,apf,43084,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,False
43,42,scene_04_near_singularity,20260529,planner,apf,43085,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,False
44,42,scene_04_near_singularity,20260529,planner,apf,43086,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,False
45,42,scene_04_near_singularity,20260529,planner,apf,43087,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,False
46,42,scene_04_near_singularity,20260529,planner,apf,43088,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,False
47,42,scene_04_near_singularity,20260529,planner,apf,43089,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,False
48,42,scene_04_near_singularity,20260529,planner,apf,43090,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,False
49,42,scene_04_near_singularity,20260529,planner,apf,43091,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,False
0,42,scene_05_mixed_maze_passage,20260601,planner,rrt,50042,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4303095,-1.5191521,1.8843766,-1.0942235,1.031472,0.55850237]","[0.55,0.03,0.43]",,True
1,42,scene_05_mixed_maze_passage,20260601,planner,rrt,50043,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4303095,-1.5191521,1.8843766,-1.0942235,1.031472,0.55850237]","[0.55,0.03,0.43]",,True
2,42,scene_05_mixed_maze_passage,20260601,planner,rrt,50044,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4303095,-1.5191521,1.8843766,-1.0942235,1.031472,0.55850237]","[0.55,0.03,0.43]",,True
3,42,scene_05_mixed_maze_passage,20260601,planner,rrt,50045,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4303095,-1.5191521,1.8843766,-1.0942235,1.031472,0.55850237]","[0.55,0.03,0.43]",,True
4,42,scene_05_mixed_maze_passage,20260601,planner,rrt,50046,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4303095,-1.5191521,1.8843766,-1.0942235,1.031472,0.55850237]","[0.55,0.03,0.43]",,True
5,42,scene_05_mixed_maze_passage,20260601,planner,rrt,50047,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4303095,-1.5191521,1.8843766,-1.0942235,1.031472,0.55850237]","[0.55,0.03,0.43]",,True
6,42,scene_05_mixed_maze_passage,20260601,planner,rrt,50048,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4303095,-1.5191521,1.8843766,-1.0942235,1.031472,0.55850237]","[0.55,0.03,0.43]",,True
7,42,scene_05_mixed_maze_passage,20260601,planner,rrt,50049,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4303095,-1.5191521,1.8843766,-1.0942235,1.031472,0.55850237]","[0.55,0.03,0.43]",,True
8,42,scene_05_mixed_maze_passage,20260601,planner,rrt,50050,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4303095,-1.5191521,1.8843766,-1.0942235,1.031472,0.55850237]","[0.55,0.03,0.43]",,True
9,42,scene_05_mixed_maze_passage,20260601,planner,rrt,50051,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4303095,-1.5191521,1.8843766,-1.0942235,1.031472,0.55850237]","[0.55,0.03,0.43]",,True
10,42,scene_05_mixed_maze_passage,20260601,planner,rrt,50052,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4303095,-1.5191521,1.8843766,-1.0942235,1.031472,0.55850237]","[0.55,0.03,0.43]",,True
11,42,scene_05_mixed_maze_passage,20260601,planner,rrt,50053,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4303095,-1.5191521,1.8843766,-1.0942235,1.031472,0.55850237]","[0.55,0.03,0.43]",,True
12,42,scene_05_mixed_maze_passage,20260601,planner,rrt,50054,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4303095,-1.5191521,1.8843766,-1.0942235,1.031472,0.55850237]","[0.55,0.03,0.43]",,True
13,42,scene_05_mixed_maze_passage,20260601,planner,rrt,50055,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4303095,-1.5191521,1.8843766,-1.0942235,1.031472,0.55850237]","[0.55,0.03,0.43]",,True
14,42,scene_05_mixed_maze_passage,20260601,planner,rrt,50056,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4303095,-1.5191521,1.8843766,-1.0942235,1.031472,0.55850237]","[0.55,0.03,0.43]",,True
15,42,scene_05_mixed_maze_passage,20260601,planner,rrt,50057,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4303095,-1.5191521,1.8843766,-1.0942235,1.031472,0.55850237]","[0.55,0.03,0.43]",,True
16,42,scene_05_mixed_maze_passage,20260601,planner,rrt,50058,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4303095,-1.5191521,1.8843766,-1.0942235,1.031472,0.55850237]","[0.55,0.03,0.43]",,True
17,42,scene_05_mixed_maze_passage,20260601,planner,rrt,50059,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4303095,-1.5191521,1.8843766,-1.0942235,1.031472,0.55850237]","[0.55,0.03,0.43]",,True
18,42,scene_05_mixed_maze_passage,20260601,planner,rrt,50060,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4303095,-1.5191521,1.8843766,-1.0942235,1.031472,0.55850237]","[0.55,0.03,0.43]",,True
19,42,scene_05_mixed_maze_passage,20260601,planner,rrt,50061,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4303095,-1.5191521,1.8843766,-1.0942235,1.031472,0.55850237]","[0.55,0.03,0.43]",,True
20,42,scene_05_mixed_maze_passage,20260601,planner,rrt,50062,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4303095,-1.5191521,1.8843766,-1.0942235,1.031472,0.55850237]","[0.55,0.03,0.43]",,True
21,42,scene_05_mixed_maze_passage,20260601,planner,rrt,50063,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4303095,-1.5191521,1.8843766,-1.0942235,1.031472,0.55850237]","[0.55,0.03,0.43]",,True
22,42,scene_05_mixed_maze_passage,20260601,planner,rrt,50064,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4303095,-1.5191521,1.8843766,-1.0942235,1.031472,0.55850237]","[0.55,0.03,0.43]",,True
23,42,scene_05_mixed_maze_passage,20260601,planner,rrt,50065,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4303095,-1.5191521,1.8843766,-1.0942235,1.031472,0.55850237]","[0.55,0.03,0.43]",,True
24,42,scene_05_mixed_maze_passage,20260601,planner,rrt,50066,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4303095,-1.5191521,1.8843766,-1.0942235,1.031472,0.55850237]","[0.55,0.03,0.43]",,True
25,42,scene_05_mixed_maze_passage,20260601,planner,rrt,50067,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4303095,-1.5191521,1.8843766,-1.0942235,1.031472,0.55850237]","[0.55,0.03,0.43]",,True
26,42,scene_05_mixed_maze_passage,20260601,planner,rrt,50068,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4303095,-1.5191521,1.8843766,-1.0942235,1.031472,0.55850237]","[0.55,0.03,0.43]",,True
27,42,scene_05_mixed_maze_passage,20260601,planner,rrt,50069,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4303095,-1.5191521,1.8843766,-1.0942235,1.031472,0.55850237]","[0.55,0.03,0.43]",,True
28,42,scene_05_mixed_maze_passage,20260601,planner,rrt,50070,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4303095,-1.5191521,1.8843766,-1.0942235,1.031472,0.55850237]","[0.55,0.03,0.43]",,True
29,42,scene_05_mixed_maze_passage,20260601,planner,rrt,50071,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4303095,-1.5191521,1.8843766,-1.0942235,1.031472,0.55850237]","[0.55,0.03,0.43]",,True
30,42,scene_05_mixed_maze_passage,20260601,planner,rrt,50072,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4303095,-1.5191521,1.8843766,-1.0942235,1.031472,0.55850237]","[0.55,0.03,0.43]",,True
31,42,scene_05_mixed_maze_passage,20260601,planner,rrt,50073,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4303095,-1.5191521,1.8843766,-1.0942235,1.031472,0.55850237]","[0.55,0.03,0.43]",,True
32,42,scene_05_mixed_maze_passage,20260601,planner,rrt,50074,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4303095,-1.5191521,1.8843766,-1.0942235,1.031472,0.55850237]","[0.55,0.03,0.43]",,True
33,42,scene_05_mixed_maze_passage,20260601,planner,rrt,50075,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4303095,-1.5191521,1.8843766,-1.0942235,1.031472,0.55850237]","[0.55,0.03,0.43]",,True
34,42,scene_05_mixed_maze_passage,20260601,planner,rrt,50076,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4303095,-1.5191521,1.8843766,-1.0942235,1.031472,0.55850237]","[0.55,0.03,0.43]",,True
35,42,scene_05_mixed_maze_passage,20260601,planner,rrt,50077,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4303095,-1.5191521,1.8843766,-1.0942235,1.031472,0.55850237]","[0.55,0.03,0.43]",,True
36,42,scene_05_mixed_maze_passage,20260601,planner,rrt,50078,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4303095,-1.5191521,1.8843766,-1.0942235,1.031472,0.55850237]","[0.55,0.03,0.43]",,True
37,42,scene_05_mixed_maze_passage,20260601,planner,rrt,50079,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4303095,-1.5191521,1.8843766,-1.0942235,1.031472,0.55850237]","[0.55,0.03,0.43]",,True
38,42,scene_05_mixed_maze_passage,20260601,planner,rrt,50080,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4303095,-1.5191521,1.8843766,-1.0942235,1.031472,0.55850237]","[0.55,0.03,0.43]",,True
39,42,scene_05_mixed_maze_passage,20260601,planner,rrt,50081,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4303095,-1.5191521,1.8843766,-1.0942235,1.031472,0.55850237]","[0.55,0.03,0.43]",,True
40,42,scene_05_mixed_maze_passage,20260601,planner,rrt,50082,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4303095,-1.5191521,1.8843766,-1.0942235,1.031472,0.55850237]","[0.55,0.03,0.43]",,True
41,42,scene_05_mixed_maze_passage,20260601,planner,rrt,50083,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4303095,-1.5191521,1.8843766,-1.0942235,1.031472,0.55850237]","[0.55,0.03,0.43]",,True
42,42,scene_05_mixed_maze_passage,20260601,planner,rrt,50084,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4303095,-1.5191521,1.8843766,-1.0942235,1.031472,0.55850237]","[0.55,0.03,0.43]",,True
43,42,scene_05_mixed_maze_passage,20260601,planner,rrt,50085,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4303095,-1.5191521,1.8843766,-1.0942235,1.031472,0.55850237]","[0.55,0.03,0.43]",,True
44,42,scene_05_mixed_maze_passage,20260601,planner,rrt,50086,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4303095,-1.5191521,1.8843766,-1.0942235,1.031472,0.55850237]","[0.55,0.03,0.43]",,True
45,42,scene_05_mixed_maze_passage,20260601,planner,rrt,50087,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4303095,-1.5191521,1.8843766,-1.0942235,1.031472,0.55850237]","[0.55,0.03,0.43]",,True
46,42,scene_05_mixed_maze_passage,20260601,planner,rrt,50088,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4303095,-1.5191521,1.8843766,-1.0942235,1.031472,0.55850237]","[0.55,0.03,0.43]",,True
47,42,scene_05_mixed_maze_passage,20260601,planner,rrt,50089,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4303095,-1.5191521,1.8843766,-1.0942235,1.031472,0.55850237]","[0.55,0.03,0.43]",,True
48,42,scene_05_mixed_maze_passage,20260601,planner,rrt,50090,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4303095,-1.5191521,1.8843766,-1.0942235,1.031472,0.55850237]","[0.55,0.03,0.43]",,True
49,42,scene_05_mixed_maze_passage,20260601,planner,rrt,50091,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4303095,-1.5191521,1.8843766,-1.0942235,1.031472,0.55850237]","[0.55,0.03,0.43]",,True
0,42,scene_05_mixed_maze_passage,20260601,planner,rrt_connect,51042,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4303095,-1.5191521,1.8843766,-1.0942235,1.031472,0.55850237]","[0.55,0.03,0.43]",,True
1,42,scene_05_mixed_maze_passage,20260601,planner,rrt_connect,51043,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4303095,-1.5191521,1.8843766,-1.0942235,1.031472,0.55850237]","[0.55,0.03,0.43]",,True
2,42,scene_05_mixed_maze_passage,20260601,planner,rrt_connect,51044,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4303095,-1.5191521,1.8843766,-1.0942235,1.031472,0.55850237]","[0.55,0.03,0.43]",,True
3,42,scene_05_mixed_maze_passage,20260601,planner,rrt_connect,51045,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4303095,-1.5191521,1.8843766,-1.0942235,1.031472,0.55850237]","[0.55,0.03,0.43]",,True
4,42,scene_05_mixed_maze_passage,20260601,planner,rrt_connect,51046,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4303095,-1.5191521,1.8843766,-1.0942235,1.031472,0.55850237]","[0.55,0.03,0.43]",,True
5,42,scene_05_mixed_maze_passage,20260601,planner,rrt_connect,51047,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4303095,-1.5191521,1.8843766,-1.0942235,1.031472,0.55850237]","[0.55,0.03,0.43]",,True
6,42,scene_05_mixed_maze_passage,20260601,planner,rrt_connect,51048,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4303095,-1.5191521,1.8843766,-1.0942235,1.031472,0.55850237]","[0.55,0.03,0.43]",,True
7,42,scene_05_mixed_maze_passage,20260601,planner,rrt_connect,51049,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4303095,-1.5191521,1.8843766,-1.0942235,1.031472,0.55850237]","[0.55,0.03,0.43]",,True
8,42,scene_05_mixed_maze_passage,20260601,planner,rrt_connect,51050,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4303095,-1.5191521,1.8843766,-1.0942235,1.031472,0.55850237]","[0.55,0.03,0.43]",,True
9,42,scene_05_mixed_maze_passage,20260601,planner,rrt_connect,51051,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4303095,-1.5191521,1.8843766,-1.0942235,1.031472,0.55850237]","[0.55,0.03,0.43]",,True
10,42,scene_05_mixed_maze_passage,20260601,planner,rrt_connect,51052,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4303095,-1.5191521,1.8843766,-1.0942235,1.031472,0.55850237]","[0.55,0.03,0.43]",,True
11,42,scene_05_mixed_maze_passage,20260601,planner,rrt_connect,51053,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4303095,-1.5191521,1.8843766,-1.0942235,1.031472,0.55850237]","[0.55,0.03,0.43]",,True
12,42,scene_05_mixed_maze_passage,20260601,planner,rrt_connect,51054,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4303095,-1.5191521,1.8843766,-1.0942235,1.031472,0.55850237]","[0.55,0.03,0.43]",,True
13,42,scene_05_mixed_maze_passage,20260601,planner,rrt_connect,51055,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4303095,-1.5191521,1.8843766,-1.0942235,1.031472,0.55850237]","[0.55,0.03,0.43]",,True
